INCIDENT_NUMBER,OFFENSE_CODE,OFFENSE_CODE_GROUP,OFFENSE_DESCRIPTION,DISTRICT,REPORTING_AREA,SHOOTING,OCCURRED_ON_DATE,YEAR,MONTH,DAY_OF_WEEK,HOUR,UCR_PART,STREET,Lat,Long,Location
212011422,2662,,BALLISTICS EVIDENCE/FOUND,E13,576,1,2021-02-21 19:21:00,2021,2,Sunday,19,,JESS ST,42.31532085437763,-71.10354086484566,"(42.31532085437763, -71.10354086484566)"
212013343,2662,,BALLISTICS EVIDENCE/FOUND,E13,906,1,2021-03-01 20:49:00,2021,3,Monday,20,,HORAN WAY,42.32547536354747,-71.10253481939563,"(42.32547536354747, -71.10253481939563)"
212014694,423,,ASSAULT - AGGRAVATED,E13,307,1,2021-03-07 20:41:00,2021,3,Sunday,20,,WALNUT PARK,42.31451478938523,-71.0947082029948,"(42.31451478938523, -71.0947082029948)"
212019470,3114,,INVESTIGATE PROPERTY,E13,906,1,2021-03-27 00:12:00,2021,3,Saturday,0,,PLANT CT,42.32487749922206,-71.10316435225424,"(42.32487749922206, -71.10316435225424)"
212022192,3114,,INVESTIGATE PROPERTY,E13,567,1,2021-04-06 23:19:00,2021,4,Tuesday,23,,"BROOKLEY RD & FOREST HILLS ST
JAMAICA PLAIN  MA 02",42.30230500701602,-71.10485504182928,"(42.30230500701602, -71.10485504182928)"
212024912,3114,,INVESTIGATE PROPERTY,E13,906,1,2021-04-18 03:55:00,2021,4,Sunday,3,,HORAN WAY,42.32547536354747,-71.10253481939563,"(42.32547536354747, -71.10253481939563)"
212027110,1402,,VANDALISM,E13,579,1,2021-04-27 02:37:00,2021,4,Tuesday,2,,WISE ST,42.32227567357956,-71.10150838321957,"(42.32227567357956, -71.10150838321957)"
212027358,3114,,INVESTIGATE PROPERTY,E13, ,1,2021-04-27 23:22:00,2021,4,Tuesday,23,,COLUMBUS AVE,42.31820711547887,-71.09824308725807,"(42.31820711547887, -71.09824308725807)"
212030046,423,,ASSAULT - AGGRAVATED,E13,946,1,2021-05-08 18:20:00,2021,5,Saturday,18,,METCALF CT,42.30536761654363,-71.1157150004018,"(42.30536761654363, -71.1157150004018)"
212031356,2662,,BALLISTICS EVIDENCE/FOUND,E13,307,1,2021-05-13 21:23:00,2021,5,Thursday,21,,COLUMBUS AVE,42.314775520202154,-71.09705119413007,"(42.314775520202154, -71.09705119413007)"
212031619,3114,,INVESTIGATE PROPERTY,E13,303,1,2021-05-14 21:51:00,2021,5,Friday,21,,COLUMBUS AVE,42.32216914806294,-71.09851816299178,"(42.32216914806294, -71.09851816299178)"
212032114,3114,,INVESTIGATE PROPERTY,E13,912,1,2021-05-17 00:24:00,2021,5,Monday,0,,PARKER ST,42.32469442576835,-71.10087901665398,"(42.32469442576835, -71.10087901665398)"
212033272,3114,,INVESTIGATE PROPERTY,E13, ,1,2021-05-21 01:04:00,2021,5,Friday,1,,NULL,42.32200995818941,-71.1099849700213,"(42.32200995818941, -71.1099849700213)"
212033828,3114,,INVESTIGATE PROPERTY,E13, ,1,2021-05-22 22:23:00,2021,5,Saturday,22,,HORAN WAY,42.32547536354747,-71.10253481939563,"(42.32547536354747, -71.10253481939563)"
212036749,2662,,BALLISTICS EVIDENCE/FOUND,E13,579,1,2021-06-03 02:59:00,2021,6,Thursday,2,,WISE ST,42.32227567357956,-71.10150838321957,"(42.32227567357956, -71.10150838321957)"
212038333,423,,ASSAULT - AGGRAVATED,E13,657,1,2021-06-08 16:19:00,2021,6,Tuesday,16,,CENTRE ST,42.300988892114766,-71.12708145972104,"(42.300988892114766, -71.12708145972104)"
212041276,1402,,VANDALISM,E13,578,1,2021-06-19 03:43:00,2021,6,Saturday,3,,CENTRE ST,42.322463355058645,-71.10757917245742,"(42.322463355058645, -71.10757917245742)"
212044382,3115,,INVESTIGATE PERSON,E13,608,1,2021-06-29 21:46:00,2021,6,Tuesday,21,,S HUNTINGTON AVE,42.33041036318887,-71.11148382266867,"(42.33041036318887, -71.11148382266867)"
212047031,423,,ASSAULT - AGGRAVATED,E13,578,1,2021-07-10 04:34:00,2021,7,Saturday,4,,CENTRE ST,42.322463355058645,-71.10757917245742,"(42.322463355058645, -71.10757917245742)"
212048551,423,,ASSAULT - AGGRAVATED,E13,916,1,2021-07-15 21:00:00,2021,7,Thursday,21,,PARKER ST,42.32469442576835,-71.10087901665398,"(42.32469442576835, -71.10087901665398)"
212051094,3114,,INVESTIGATE PROPERTY,E13,303,1,2021-07-24 22:22:00,2021,7,Saturday,22,,COLUMBUS AVE,42.3200877159776,-71.09841452127122,"(42.3200877159776, -71.09841452127122)"
212052000,3114,,INVESTIGATE PROPERTY,E13,307,1,2021-07-28 00:04:00,2021,7,Wednesday,0,,WESTMINSTER AVE,42.316097626383566,-71.09524853436675,"(42.316097626383566, -71.09524853436675)"
212057811,3114,,INVESTIGATE PROPERTY,E13,574,1,2021-08-11 15:45:00,2021,8,Wednesday,15,,WASHINGTON ST,42.30971856767274,-71.10429431787648,"(42.30971856767274, -71.10429431787648)"
212056448,2905,,VAL - VIOLATION OF AUTO LAW,E13,582,1,2021-08-12 16:41:00,2021,8,Thursday,16,,CENTRE ST,42.322770073395056,-71.10445457696423,"(42.322770073395056, -71.10445457696423)"
212059098,1402,,VANDALISM,E13,916,1,2021-08-22 02:38:00,2021,8,Sunday,2,,BICKFORD ST,42.32483301260949,-71.10164757231014,"(42.32483301260949, -71.10164757231014)"
212059920,1402,,VANDALISM,E13,912,1,2021-08-25 02:58:00,2021,8,Wednesday,2,,PARKER ST,42.32469442576835,-71.10087901665398,"(42.32469442576835, -71.10087901665398)"
212060651,2662,,BALLISTICS EVIDENCE/FOUND,E13,652,1,2021-08-27 14:08:00,2021,8,Friday,14,,SAINT ROSE ST,42.30471224281238,-71.11794341820038,"(42.30471224281238, -71.11794341820038)"
212061436,3114,,INVESTIGATE PROPERTY,E13,639,1,2021-08-30 11:47:00,2021,8,Monday,11,,ENFIELD ST,42.31594227958594,-71.11014262094243,"(42.31594227958594, -71.11014262094243)"
212064071,3115,,INVESTIGATE PERSON,E13,577,1,2021-09-08 14:22:00,2021,9,Wednesday,14,,WASHINGTON ST,42.314855461634,-71.0992240984253,"(42.314855461634, -71.0992240984253)"
212064141,2662,,BALLISTICS EVIDENCE/FOUND,E13,906,1,2021-09-08 21:04:00,2021,9,Wednesday,21,,HORAN WAY,42.32547536354747,-71.10253481939563,"(42.32547536354747, -71.10253481939563)"
212067131,423,,ASSAULT - AGGRAVATED,E13, ,1,2021-09-18 21:54:00,2021,9,Saturday,21,,WALDREN RD,42.31553311560963,-71.09519891259158,"(42.31553311560963, -71.09519891259158)"
212069765,423,,ASSAULT - AGGRAVATED,E13,303,1,2021-09-27 21:40:00,2021,9,Monday,21,,AMORY AVE,42.32066534380498,-71.10004987256167,"(42.32066534380498, -71.10004987256167)"
212070547,423,,ASSAULT - AGGRAVATED,E13,912,1,2021-09-30 16:26:00,2021,9,Thursday,16,,PARKER ST,42.32469442576835,-71.10087901665398,"(42.32469442576835, -71.10087901665398)"
212070668,423,,ASSAULT - AGGRAVATED,E13,906,1,2021-10-01 01:32:00,2021,10,Friday,1,,WALDEN ST,42.32561013067911,-71.10449956363784,"(42.32561013067911, -71.10449956363784)"
212073503,423,,ASSAULT - AGGRAVATED,E13,906,1,2021-10-10 19:48:00,2021,10,Sunday,19,,HEATH ST,42.32624203616944,-71.10317574747674,"(42.32624203616944, -71.10317574747674)"
212077335,423,,ASSAULT - AGGRAVATED,E13,946,1,2021-10-23 15:38:00,2021,10,Saturday,15,,METCALF CT,42.30536761654363,-71.1157150004018,"(42.30536761654363, -71.1157150004018)"
212077999,2662,,BALLISTICS EVIDENCE/FOUND,E13, ,1,2021-10-25 23:09:00,2021,10,Monday,23,,"FORBES ST & CENTRE ST
JAMAICA PLAIN  MA 02130
UNIT",42.322390006746666,-71.10832699448612,"(42.322390006746666, -71.10832699448612)"
212089666,2662,,BALLISTICS EVIDENCE/FOUND,E13, ,1,2021-12-08 00:25:00,2021,12,Wednesday,0,,HEATH ST,42.32624203616944,-71.10317574747674,"(42.32624203616944, -71.10317574747674)"
