INCIDENT_NUMBER,OFFENSE_CODE,OFFENSE_CODE_GROUP,OFFENSE_DESCRIPTION,DISTRICT,REPORTING_AREA,SHOOTING,OCCURRED_ON_DATE,YEAR,MONTH,DAY_OF_WEEK,HOUR,UCR_PART,STREET,Lat,Long,Location
192026841,2662,,BALLISTICS EVIDENCE/FOUND,C11,344,1,2019-04-11 21:41:00,2019,4,Thursday,21,,WESTVILLE ST,42.30010585,-71.07102714,"(42.30010585, -71.07102714)"
192027214,3114,,INVESTIGATE PROPERTY,C11,362,1,2019-04-13 06:45:00,2019,4,Saturday,6,,WASHINGTON ST,42.29057493,-71.0716573,"(42.29057493, -71.0716573)"
192027478,1849,,"DRUGS - POSS CLASS B - COCAINE, ETC.",C11,352,1,2019-04-14 03:05:00,2019,4,Sunday,3,,WESTVILLE ST,42.30138736,-71.06584243,"(42.30138736, -71.06584243)"
192028978,2662,,BALLISTICS EVIDENCE/FOUND,C11,357,1,2019-04-20 02:45:00,2019,4,Saturday,2,,DAKOTA ST,42.29938498,-71.06978869,"(42.29938498, -71.06978869)"
192030054,3114,,INVESTIGATE PROPERTY,C11,333,1,2019-04-24 09:55:18,2019,4,Wednesday,9,,QUINCY ST,42.31055855,-71.06826015,"(42.31055855, -71.06826015)"
192030577,3115,,INVESTIGATE PERSON,C11,395,1,2019-04-25 21:15:00,2019,4,Thursday,21,,DORCHESTER AVE,42.28353788,-71.06492005,"(42.28353788, -71.06492005)"
192031103,3114,,INVESTIGATE PROPERTY,C11,398,1,2019-04-27 18:56:00,2019,4,Saturday,18,,WASHINGTON ST,42.28962227,-71.07141946,"(42.28962227, -71.07141946)"
192031402,3115,,INVESTIGATE PERSON,C11,335,1,2019-04-29 00:20:00,2019,4,Monday,0,,COLEMAN ST,42.30776331,-71.06683066,"(42.30776331, -71.06683066)"
192034260,2662,,BALLISTICS EVIDENCE/FOUND,C11,257,1,2019-04-30 00:04:00,2019,4,Tuesday,0,,JEROME ST,42.31465507,-71.0639984,"(42.31465507, -71.0639984)"
192032179,111,,"MURDER, NON-NEGLIGIENT MANSLAUGHTER",C11,823,1,2019-05-01 18:26:00,2019,5,Wednesday,18,,WINDERMERE RD,42.31424352,-71.06258631,"(42.31424352, -71.06258631)"
192032806,2662,,BALLISTICS EVIDENCE/FOUND,C11,345,1,2019-05-03 22:28:00,2019,5,Friday,22,,DRAPER ST,42.30246925,-71.06376582,"(42.30246925, -71.06376582)"
192033081,3114,,INVESTIGATE PROPERTY,C11,369,1,2019-05-05 01:05:00,2019,5,Sunday,1,,HOUGHTON ST,42.29402868,-71.05037216,"(42.29402868, -71.05037216)"
192034929,413,,ASSAULT - AGGRAVATED - BATTERY,C11,460,1,2019-05-11 03:32:00,2019,5,Saturday,3,,MORSE ST,42.30422017,-71.07840377,"(42.30422017, -71.07840377)"
192035083,3114,,INVESTIGATE PROPERTY,C11,460,1,2019-05-11 18:14:00,2019,5,Saturday,18,,GENEVA AVE,42.30574705,-71.07779906,"(42.30574705, -71.07779906)"
192035187,3114,,INVESTIGATE PROPERTY,C11, ,1,2019-05-12 03:29:00,2019,5,Sunday,3,,W TREMLETT ST,42.29397394,-71.07470904,"(42.29397394, -71.07470904)"
192036944,3114,,INVESTIGATE PROPERTY,C11,334,1,2019-05-18 05:05:00,2019,5,Saturday,5,,BELLEVUE ST,42.31079262,-71.06769193,"(42.31079262, -71.06769193)"
192037729,2662,,BALLISTICS EVIDENCE/FOUND,C11,397,1,2019-05-20 23:02:00,2019,5,Monday,23,,CENTRE ST,42.29126452,-71.06811405,"(42.29126452, -71.06811405)"
192038725,2662,,BALLISTICS EVIDENCE/FOUND,C11,357,1,2019-05-23 23:22:00,2019,5,Thursday,23,,BOWDOIN ST,42.29946959,-71.07330499,"(42.29946959, -71.07330499)"
192038755,3114,,INVESTIGATE PROPERTY,C11,451,1,2019-05-24 05:46:00,2019,5,Friday,5,,WASHINGTON ST,42.29481415,-71.07200875,"(42.29481415, -71.07200875)"
192039395,3114,,INVESTIGATE PROPERTY,C11,247,1,2019-05-26 14:19:00,2019,5,Sunday,14,,TREADWAY RD,42.31323294,-71.05813015,"(42.31323294, -71.05813015)"
192039516,3114,,INVESTIGATE PROPERTY,C11,360,1,2019-05-26 22:41:00,2019,5,Sunday,22,,BOURNESIDE ST,42.29766405,-71.06280137,"(42.29766405, -71.06280137)"
192039557,2900,,VAL - VIOLATION OF AUTO LAW - OTHER,C11,407,1,2019-05-27 01:20:00,2019,5,Monday,1,,WASHINGTON ST,42.2734203,-71.07000034,"(42.2734203, -71.07000034)"
192039567,2662,,BALLISTICS EVIDENCE/FOUND,C11,332,1,2019-05-27 03:16:00,2019,5,Monday,3,,TRULL ST,42.31167559,-71.06721111,"(42.31167559, -71.06721111)"
192039823,3114,,INVESTIGATE PROPERTY,C11,332,1,2019-05-28 02:11:00,2019,5,Tuesday,2,,QUINCY ST,42.31055855,-71.06826015,"(42.31055855, -71.06826015)"
192040269,3114,,INVESTIGATE PROPERTY,C11,332,1,2019-05-29 14:37:00,2019,5,Wednesday,14,,STANLEY ST,42.31119923,-71.06827356,"(42.31119923, -71.06827356)"
192040718,3114,,INVESTIGATE PROPERTY,C11,402,1,2019-05-31 03:05:00,2019,5,Friday,3,,CLERMONT ST,42.28378474,-71.06720629,"(42.28378474, -71.06720629)"
192041045,3114,,INVESTIGATE PROPERTY,C11,416,1,2019-06-01 02:23:00,2019,6,Saturday,2,,FAIRMOUNT ST,42.27997875,-71.07684222,"(42.27997875, -71.07684222)"
192042498,3114,,INVESTIGATE PROPERTY,C11,345,1,2019-06-05 22:16:00,2019,6,Wednesday,22,,LONGFELLOW ST,42.30269786,-71.06601484,"(42.30269786, -71.06601484)"
192042538,3114,,INVESTIGATE PROPERTY,C11,352,1,2019-06-06 02:16:00,2019,6,Thursday,2,,ADAMS ST,42.30171641,-71.05991405,"(42.30171641, -71.05991405)"
192042814,3114,,INVESTIGATE PROPERTY,C11,451,1,2019-06-06 22:36:30,2019,6,Thursday,22,,WASHINGTON ST,42.29417335,-71.07193801,"(42.29417335, -71.07193801)"
192043155,3114,,INVESTIGATE PROPERTY,C11,362,1,2019-06-07 22:50:00,2019,6,Friday,22,,LYNDHURST ST,42.29290551,-71.06955799,"(42.29290551, -71.06955799)"
192043499,3114,,INVESTIGATE PROPERTY,C11,397,1,2019-06-09 02:45:00,2019,6,Sunday,2,,BRENT ST,42.2902646,-71.06599006,"(42.2902646, -71.06599006)"
192043728,3114,,INVESTIGATE PROPERTY,C11,344,1,2019-06-10 00:50:00,2019,6,Monday,0,,WESTVILLE TER,42.30097998,-71.06869931,"(42.30097998, -71.06869931)"
192044998,3114,,INVESTIGATE PROPERTY,C11,332,1,2019-06-14 03:04:00,2019,6,Friday,3,,GLENDALE ST,42.31275549,-71.06794481,"(42.31275549, -71.06794481)"
192045548,3114,,INVESTIGATE PROPERTY,C11,336,1,2019-06-16 00:25:00,2019,6,Sunday,0,,BOWDOIN ST,42.30536534,-71.06812636,"(42.30536534, -71.06812636)"
192045778,3114,,INVESTIGATE PROPERTY,C11,337,1,2019-06-16 23:13:00,2019,6,Sunday,23,,EVERTON ST,42.30481456,-71.07218299,"(42.30481456, -71.07218299)"
192047316,3114,,INVESTIGATE PROPERTY,C11,357,1,2019-06-22 06:39:00,2019,6,Saturday,6,,WASHINGTON ST,42.29745328,-71.07253429,"(42.29745328, -71.07253429)"
192047575,3114,,INVESTIGATE PROPERTY,C11,347,1,2019-06-23 03:16:00,2019,6,Sunday,3,,EAST ST,42.30757193,-71.06208831,"(42.30757193, -71.06208831)"
192047664,3114,,INVESTIGATE PROPERTY,C11,347,1,2019-06-23 12:37:00,2019,6,Sunday,12,,ADAMS ST,,,
192047777,413,,ASSAULT - AGGRAVATED - BATTERY,C11,337,1,2019-06-23 21:51:00,2019,6,Sunday,21,,COLUMBIA RD,42.30645137,-71.07730386,"(42.30645137, -71.07730386)"
192048164,3018,,SICK/INJURED/MEDICAL - POLICE,C11,361,1,2019-06-24 17:26:00,2019,6,Monday,17,,PENHALLOW ST,42.29515094,-71.06316809,"(42.29515094, -71.06316809)"
192048162,3018,,SICK/INJURED/MEDICAL - POLICE,C11,361,1,2019-06-24 17:26:00,2019,6,Monday,17,,PENHALLOW ST,42.29515094,-71.06316809,"(42.29515094, -71.06316809)"
192048050,3001,,DEATH INVESTIGATION,C11,361,1,2019-06-24 17:26:00,2019,6,Monday,17,,PENHALLOW ST,42.29515094,-71.06316809,"(42.29515094, -71.06316809)"
192048943,3115,,INVESTIGATE PERSON,C11,398,1,2019-06-27 14:33:00,2019,6,Thursday,14,,TALBOT AVE,42.28979522,-71.06897951,"(42.28979522, -71.06897951)"
192049434,3114,,INVESTIGATE PROPERTY,C11,358,1,2019-06-29 00:06:00,2019,6,Saturday,0,,TONAWANDA ST,42.29850839,-71.0678696,"(42.29850839, -71.0678696)"
192049555,3114,,INVESTIGATE PROPERTY,C11,416,1,2019-06-29 10:47:00,2019,6,Saturday,10,,FULLER ST,42.28154377,-71.07350546,"(42.28154377, -71.07350546)"
192049743,3114,,INVESTIGATE PROPERTY,C11,407,1,2019-06-29 21:49:00,2019,6,Saturday,21,,WASHINGTON ST,42.2734203,-71.07000034,"(42.2734203, -71.07000034)"
192050026,2662,,BALLISTICS EVIDENCE/FOUND,C11,359,1,2019-07-01 02:14:00,2019,7,Monday,2,,ALPHA RD,42.29581535,-71.06884738,"(42.29581535, -71.06884738)"
192050327,3114,,INVESTIGATE PROPERTY,C11,362,1,2019-07-01 22:11:00,2019,7,Monday,22,,MOULTRIE ST,42.29128483,-71.07033894,"(42.29128483, -71.07033894)"
192050354,2662,,BALLISTICS EVIDENCE/FOUND,C11,345,1,2019-07-02 00:43:00,2019,7,Tuesday,0,,DRAPER ST,42.30287053,-71.06399253,"(42.30287053, -71.06399253)"
192051274,301,,ROBBERY - STREET,C11, ,1,2019-07-05 01:19:00,2019,7,Friday,1,,BOWDOIN ST,42.29946959,-71.07330499,"(42.29946959, -71.07330499)"
192051306,413,,ASSAULT - AGGRAVATED - BATTERY,C11,340,1,2019-07-05 03:17:00,2019,7,Friday,3,,DRAPER ST,42.30540704,-71.06547139,"(42.30540704, -71.06547139)"
192051427,1402,,VANDALISM,C11,338,1,2019-07-05 13:41:00,2019,7,Friday,13,,CHURCH ST,42.30881976,-71.06105068,"(42.30881976, -71.06105068)"
192051433,2662,,BALLISTICS EVIDENCE/FOUND,C11,335,1,2019-07-05 14:06:00,2019,7,Friday,14,,BARRY PARK,42.30923118,-71.06727983,"(42.30923118, -71.06727983)"
192051440,2662,,BALLISTICS EVIDENCE/FOUND,C11,345,1,2019-07-05 14:20:00,2019,7,Friday,14,,RIDGEWOOD ST,42.30209431,-71.06575187,"(42.30209431, -71.06575187)"
192052100,3114,,INVESTIGATE PROPERTY,C11,352,1,2019-07-07 23:11:00,2019,7,Sunday,23,,DRAPER ST,42.30168611,-71.06328905,"(42.30168611, -71.06328905)"
192054049,3114,,INVESTIGATE PROPERTY,C11,360,1,2019-07-14 04:15:00,2019,7,Sunday,4,,BOURNESIDE ST,42.29766405,-71.06280137,"(42.29766405, -71.06280137)"
192054628,3114,,INVESTIGATE PROPERTY,C11,337,1,2019-07-16 02:38:00,2019,7,Tuesday,2,,COLUMBIA RD,42.30645137,-71.07730386,"(42.30645137, -71.07730386)"
192054901,3115,,INVESTIGATE PERSON,C11,357,1,2019-07-16 23:43:09,2019,7,Tuesday,23,,BOWDOIN ST,42.29946959,-71.07330499,"(42.29946959, -71.07330499)"
192054914,3114,,INVESTIGATE PROPERTY,C11,333,1,2019-07-17 02:05:00,2019,7,Wednesday,2,,COLUMBIA RD,42.31069793,-71.07119072,"(42.31069793, -71.07119072)"
192055231,423,,ASSAULT - AGGRAVATED,C11,402,1,2019-07-18 00:09:00,2019,7,Thursday,0,,DORCHESTER AVE,42.28526013,-71.06444067,"(42.28526013, -71.06444067)"
192055537,3114,,INVESTIGATE PROPERTY,C11,359,1,2019-07-18 22:21:00,2019,7,Thursday,22,,HOOPER ST,42.29458359,-71.06898345,"(42.29458359, -71.06898345)"
192055380,2662,,BALLISTICS EVIDENCE/FOUND,C11,244,1,2019-07-19 19:24:00,2019,7,Friday,19,,E COTTAGE ST,42.31853234,-71.05779002,"(42.31853234, -71.05779002)"
192057030,3114,,INVESTIGATE PROPERTY,C11,461,1,2019-07-24 00:18:00,2019,7,Wednesday,0,,ELDON ST,42.30376743,-71.07737059,"(42.30376743, -71.07737059)"
192057038,3114,,INVESTIGATE PROPERTY,C11,337,1,2019-07-24 00:54:00,2019,7,Wednesday,0,,VAUGHAN AVE,42.30626238,-71.0763316,"(42.30626238, -71.0763316)"
192057363,2662,,BALLISTICS EVIDENCE/FOUND,C11,342,1,2019-07-24 23:22:00,2019,7,Wednesday,23,,LEVANT ST,42.30357601,-71.06880801,"(42.30357601, -71.06880801)"
192058537,111,,"MURDER, NON-NEGLIGIENT MANSLAUGHTER",C11,337,1,2019-07-28 23:09:00,2019,7,Sunday,23,,COLUMBIA RD,42.30645137,-71.07730386,"(42.30645137, -71.07730386)"
192059525,111,,"MURDER, NON-NEGLIGIENT MANSLAUGHTER",C11,346,1,2019-08-01 00:45:00,2019,8,Thursday,0,,PERCIVAL ST,42.30537849,-71.06323048,"(42.30537849, -71.06323048)"
192060301,1510,,WEAPON - FIREARM - OTHER VIOLATION,C11,342,1,2019-08-03 10:56:00,2019,8,Saturday,10,,LEVANT ST,42.30341884,-71.06955671,"(42.30341884, -71.06955671)"
192061239,2662,,BALLISTICS EVIDENCE/FOUND,C11,351,1,2019-08-06 13:54:00,2019,8,Tuesday,13,,ADAMS ST,,,
192061637,1402,,VANDALISM,C11,346,1,2019-08-07 17:42:00,2019,8,Wednesday,17,,FOX ST,42.30665893,-71.06256745,"(42.30665893, -71.06256745)"
192062454,3114,,INVESTIGATE PROPERTY,C11,335,1,2019-08-10 03:52:00,2019,8,Saturday,3,,CLARKSON ST,42.30829657,-71.06747775,"(42.30829657, -71.06747775)"
192063290,3114,,INVESTIGATE PROPERTY,C11,366,1,2019-08-13 03:43:00,2019,8,Tuesday,3,,DORCHESTER AVE,42.28907071,-71.06338102,"(42.28907071, -71.06338102)"
192063584,423,,ASSAULT - AGGRAVATED,C11,340,1,2019-08-13 22:34:00,2019,8,Tuesday,22,,PERCIVAL ST,42.30684817,-71.06392368,"(42.30684817, -71.06392368)"
192064875,3114,,INVESTIGATE PROPERTY,C11,462,1,2019-08-18 05:00:00,2019,8,Sunday,5,,ROSSETER ST,42.30116112,-71.07284283,"(42.30116112, -71.07284283)"
192064993,3114,,INVESTIGATE PROPERTY,C11,359,1,2019-08-18 16:13:00,2019,8,Sunday,16,,WASHINGTON ST,42.29360574,-71.07188654,"(42.29360574, -71.07188654)"
192065264,1503,,"WEAPON - OTHER - CARRYING / POSSESSING, ETC",C11,352,1,2019-08-19 13:33:00,2019,8,Monday,13,,DITSON ST,42.3010847,-71.06390786,"(42.3010847, -71.06390786)"
192066522,3114,,INVESTIGATE PROPERTY,C11, ,1,2019-08-22 23:57:00,2019,8,Thursday,23,,  BSTN MA ,,,
192067848,619,,LARCENY ALL OTHERS,C11,242,1,2019-08-27 08:39:00,2019,8,Tuesday,8,,SUMNER SQ,42.31632529,-71.062238,"(42.31632529, -71.062238)"
192068780,3114,,INVESTIGATE PROPERTY,C11, ,1,2019-08-29 21:27:00,2019,8,Thursday,21,,BOWDOIN ST,42.29946959,-71.07330499,"(42.29946959, -71.07330499)"
192069220,3100,,Migrated Report - Investigate Property,C11,357,1,2019-08-31 04:19:37,2019,8,Saturday,4,,GREENBRIER ST,42.29937494,-71.07194618,"(42.29937494, -71.07194618)"
192069238,3114,,INVESTIGATE PROPERTY,C11,358,1,2019-08-31 05:08:00,2019,8,Saturday,5,,PARK ST,42.29753597,-71.06445983,"(42.29753597, -71.06445983)"
192070472,3114,,INVESTIGATE PROPERTY,C11,344,1,2019-09-04 02:20:00,2019,9,Wednesday,2,,WESTVILLE ST,42.30079047,-71.06822923,"(42.30079047, -71.06822923)"
192070629,3114,,INVESTIGATE PROPERTY,C11,346,1,2019-09-04 14:11:00,2019,9,Wednesday,14,,FOX ST,42.30639737,-71.06327916,"(42.30639737, -71.06327916)"
192070819,3114,,INVESTIGATE PROPERTY,C11,337,1,2019-09-05 00:50:00,2019,9,Thursday,0,,GENEVA AVE,42.30506934,-71.07633256,"(42.30506934, -71.07633256)"
192071153,3114,,INVESTIGATE PROPERTY,C11,344,1,2019-09-05 22:48:00,2019,9,Thursday,22,,WESTVILLE TER,42.30097998,-71.06869931,"(42.30097998, -71.06869931)"
192071815,3114,,INVESTIGATE PROPERTY,C11,337,1,2019-09-08 02:17:00,2019,9,Sunday,2,,PURITAN AVE,42.30646818,-71.0722515,"(42.30646818, -71.0722515)"
192073427,2662,,BALLISTICS EVIDENCE/FOUND,C11,359,1,2019-09-13 03:01:00,2019,9,Friday,3,,TREMLETT ST,42.29541369,-71.06781346,"(42.29541369, -71.06781346)"
192073744,3114,,INVESTIGATE PROPERTY,C11,337,1,2019-09-13 22:43:00,2019,9,Friday,22,,COLUMBIA RD,42.30645137,-71.07730386,"(42.30645137, -71.07730386)"
192073766,3114,,INVESTIGATE PROPERTY,C11,345,1,2019-09-14 00:48:00,2019,9,Saturday,0,,LONGFELLOW ST,42.30269786,-71.06601484,"(42.30269786, -71.06601484)"
192073793,3114,,INVESTIGATE PROPERTY,C11,460,1,2019-09-14 03:46:00,2019,9,Saturday,3,,WASHINGTON ST,42.30422164,-71.07918463,"(42.30422164, -71.07918463)"
192074005,3114,,INVESTIGATE PROPERTY,C11,363,1,2019-09-14 21:40:00,2019,9,Saturday,21,,DIX ST,42.29521809,-71.06068712,"(42.29521809, -71.06068712)"
192074077,413,,ASSAULT - AGGRAVATED - BATTERY,C11,240,1,2019-09-15 02:19:00,2019,9,Sunday,2,,COLUMBIA RD,42.31959287,-71.06260703,"(42.31959287, -71.06260703)"
192074301,3114,,INVESTIGATE PROPERTY,C11,462,1,2019-09-16 00:38:00,2019,9,Monday,0,,GENEVA AVE,42.30371218,-71.07180727,"(42.30371218, -71.07180727)"
192074613,100,,Migrated Report - Criminal Homicide,C11,289,1,2019-09-16 23:46:00,2019,9,Monday,23,,WILLIAM T MORRISSEY BLVD,42.29507155,-71.04749713,"(42.29507155, -71.04749713)"
192074892,3114,,INVESTIGATE PROPERTY,C11,352,1,2019-09-17 20:25:00,2019,9,Tuesday,20,,DRAPER ST,42.30168611,-71.06328905,"(42.30168611, -71.06328905)"
192074950,3114,,INVESTIGATE PROPERTY,C11,350,1,2019-09-18 03:11:00,2019,9,Wednesday,3,,DORCHESTER AVE,42.30254228,-71.05956694,"(42.30254228, -71.05956694)"
192076552,3114,,INVESTIGATE PROPERTY,C11,461,1,2019-09-23 02:24:01,2019,9,Monday,2,,WASHINGTON ST,42.3002254,-71.07468317,"(42.3002254, -71.07468317)"
192076766,3114,,INVESTIGATE PROPERTY,C11,362,1,2019-09-23 16:34:00,2019,9,Monday,16,,MELVILLE AVE,42.2942853,-71.06820985,"(42.2942853, -71.06820985)"
192077236,3114,,INVESTIGATE PROPERTY,C11,345,1,2019-09-24 21:49:00,2019,9,Tuesday,21,,ROBINSON ST,42.30248594,-71.06321343,"(42.30248594, -71.06321343)"
192077605,3119,,FIREARM/WEAPON - FOUND OR CONFISCATED,C11,372,1,2019-09-25 21:55:00,2019,9,Wednesday,21,,WALNUT ST,42.2902581,-71.03978628,"(42.2902581, -71.03978628)"
192077627,413,,ASSAULT - AGGRAVATED - BATTERY,C11,344,1,2019-09-25 23:42:00,2019,9,Wednesday,23,,WESTVILLE TER,42.30097998,-71.06869931,"(42.30097998, -71.06869931)"
192078966,3114,,INVESTIGATE PROPERTY,C11,402,1,2019-09-30 10:06:00,2019,9,Monday,10,,BAILEY ST,42.283404497038404,-71.07010616719323,"(42.283404497038404, -71.07010616719323)"
192080493,3114,,INVESTIGATE PROPERTY,C11,342,1,2019-10-05 03:40:00,2019,10,Saturday,3,,GENEVA AVE,42.302096135403005,-71.06922841545081,"(42.302096135403005, -71.06922841545081)"
192080773,3114,,INVESTIGATE PROPERTY,C11,337,1,2019-10-06 04:11:00,2019,10,Sunday,4,,GENEVA AVE,42.30461250991525,-71.07296566447253,"(42.30461250991525, -71.07296566447253)"
192081591,2662,,BALLISTICS EVIDENCE/FOUND,C11, ,1,2019-10-08 20:33:00,2019,10,Tuesday,20,,WESTVILLE ST,42.301387469489995,-71.06584239529596,"(42.301387469489995, -71.06584239529596)"
192082217,2662,,BALLISTICS EVIDENCE/FOUND,C11,348,1,2019-10-10 22:23:00,2019,10,Thursday,22,,DORCHESTER AVE,42.30559368102023,-71.05887860662811,"(42.30559368102023, -71.05887860662811)"
192084593,3114,,INVESTIGATE PROPERTY,C11,337,1,2019-10-19 02:02:00,2019,10,Saturday,2,,OLNEY ST,42.30512773199493,-71.07370747086772,"(42.30512773199493, -71.07370747086772)"
192084766,3114,,INVESTIGATE PROPERTY,C11,358,1,2019-10-19 17:51:00,2019,10,Saturday,17,,CLAYBOURNE ST,42.29653191984418,-71.07125915696336,"(42.29653191984418, -71.07125915696336)"
192085074,3114,,INVESTIGATE PROPERTY,C11, ,1,2019-10-20 22:38:00,2019,10,Sunday,22,,"JULIETTE ST & FOX ST
DORCHESTER  MA 02122
UNITED S",42.30652200176861,-71.06293599273482,"(42.30652200176861, -71.06293599273482)"
